address,price,beds,baths,area,zpid,statusType,statusText
"6030 S Wilton Pl, Los Angeles, CA 90047",599000,2,1.0,744,20926917,FOR_SALE,House for sale
"614 W 90th St, Los Angeles, CA 90044",690000,2,1.0,1424,20950832,FOR_SALE,House for sale
"1633 Del Amo Blvd, Torrance, CA 90501",750000,3,2.0,1357,21268419,FOR_SALE,Multi-family home for sale
"1054 Park Circle Dr, Torrance, CA 90502",785000,4,3.0,1780,21288055,FOR_SALE,Townhouse for sale
"20553 S Vermont Ave UNIT 1, Torrance, CA 90502",540000,2,2.0,968,21268064,FOR_SALE,Condo for sale
"21034 Bolsa St, Carson, CA 90745",825000,4,2.0,1512,21258456,FOR_SALE,House for sale
"1551 Del Amo Blvd, Torrance, CA 90501",868000,6,4.0,1330,21268672,FOR_SALE,Multi-family home for sale
"23701 S Western Ave SPACE 247, Torrance, CA 90501",43000,2,1.0,950,455959482,FOR_SALE,Home for sale
"24643 Maple Ln, Harbor City, CA 90710",915000,3,3.0,1835,51600404,FOR_SALE,Townhouse for sale
"23701 S Western Ave SPACE 113, Torrance, CA 90501",95000,3,2.0,,455721036,FOR_SALE,Home for sale
"23701 S Western Ave SPACE 221, Torrance, CA 90501",85000,2,2.0,1140,136700517,FOR_SALE,Home for sale
"639 E Pacific St, Carson, CA 90745",714900,3,3.0,1922,66108169,FOR_SALE,House for sale
"20616 Budlong Ave, Torrance, CA 90502",780000,4,2.0,1716,21268130,FOR_SALE,Multi-family home for sale
"22832 Menlo Ave, Torrance, CA 90502",499000,2,1.0,675,21287654,FOR_SALE,House for sale
"869 Coriander Dr, Torrance, CA 90502",674998,3,2.0,1228,21287716,FOR_SALE,Townhouse for sale
"2315 Apple Ave, Torrance, CA 90501",950000,3,3.0,1720,120790491,FOR_SALE,Townhouse for sale
"1767 W 244th St, Torrance, CA 90501",1250000,3,2.0,1436,21279934,FOR_SALE,House for sale
"1424 Post Ave, Torrance, CA 90501",1295000,4,3.0,1720,21270346,FOR_SALE,House for sale
"24200 Walnut St SPC 22, Torrance, CA 90501",170000,3,2.0,1200,136695201,FOR_SALE,Home for sale
"22720 Harvard Blvd, Torrance, CA 90501",1795000,16,8.0,6240,250343445,FOR_SALE,Multi-family home for sale
"1570 W 226th St, Torrance, CA 90501",799988,3,2.0,1106,21266205,FOR_SALE,House for sale
"1106 W 204th St, Torrance, CA 90502",799000,3,2.0,948,21268179,FOR_SALE,House for sale
"1107 Woodbury Dr, Harbor City, CA 90710",1217777,4,3.0,2082,21289177,FOR_SALE,House for sale
"715 W 220th St SPACE 47, Torrance, CA 90502",159900,2,1.0,690,136700254,FOR_SALE,Home for sale
"1126 W 228th St UNIT 16, Torrance, CA 90502",719000,3,3.0,1362,21288340,FOR_SALE,Condo for sale
"1719 247th St, Lomita, CA 90717",850000,3,2.0,1321,21280112,FOR_SALE,House for sale
"23701 S Western Ave SPC 203, Torrance, CA 90501",75000,2,2.0,960,136700508,FOR_SALE,Home for sale
"22244 Meyler St, Torrance, CA 90502",785000,3,3.0,1430,337604721,FOR_SALE,Townhouse for sale
"1022 W 223rd St #6, Torrance, CA 90502",977990,3,3.0,1924,457112430,FOR_SALE,New construction
"513 W Shadwell St, Carson, CA 90745",859000,3,2.0,1763,21262463,FOR_SALE,House for sale
"1065 Lomita Blvd #147, Harbor City, CA 90710",245000,2,2.0,1536,2058948779,FOR_SALE,Home for sale
"1888 Plaza Del Amo, Torrance, CA 90501",1150000,4,3.0,2136,54949178,FOR_SALE,Foreclosure
"2742 Cabrillo Ave UNIT 311, Torrance, CA 90501",398000,1,1.0,670,79798590,FOR_SALE,Condo for sale
"23230 Sesame St #10C, Torrance, CA 90502",475000,2,2.0,842,21287891,FOR_SALE,Condo for sale
"1202 Clipper Ln, Harbor City, CA 90710",1070000,4,3.0,2650,336478102,FOR_SALE,House for sale
"22333 Harbor Ridge Ln UNIT 3, Torrance, CA 90502",699999,3,3.0,1549,21264435,FOR_SALE,Townhouse for sale
"22600 Normandie Ave SPACE 3, Torrance, CA 90502",169900,2,1.0,819,136693911,FOR_SALE,Home for sale
"21602 Figueroa St UNIT 10, Carson, CA 90745",599999,2,3.0,1323,21262846,FOR_SALE,Townhouse for sale
"1633 W 218th St, Torrance, CA 90501",1200000,11,6.0,4799,456359327,FOR_SALE,Multi-family home for sale
"23600 Western Ave UNIT A, Harbor City, CA 90710",525000,3,2.0,1027,21299975,FOR_SALE,Condo for sale
"1408 238th St, Harbor City, CA 90710",799000,3,2.0,1265,21300216,FOR_SALE,House for sale
"20315 Denker Ave #11, Torrance, CA 90501",85000,1,1.0,470,452103390,FOR_SALE,Home for sale
"24603 Westwind Pl, Harbor City, CA 90710",995000,3,3.0,1700,440482743,FOR_SALE,House for sale
"1540 W 47th St, Los Angeles, CA 90062",899000,4,3.0,1900,20570145,FOR_SALE,House for sale
"1564 S Oxford Ave, Los Angeles, CA 90006",615000,4,3.0,2044,20603195,FOR_SALE,House for sale
"1778 W 37th St, Los Angeles, CA 90018",549950,3,1.0,1152,111918814,FOR_SALE,House for sale
"1577 W 45th St, Los Angeles, CA 90062",899000,5,1.0,1729,20569852,FOR_SALE,House for sale
"4027 La Salle Ave, Los Angeles, CA 90062",975000,3,2.0,1701,20573263,FOR_SALE,House for sale
"1715 Westmoreland Blvd, Los Angeles, CA 90006",3650000,28,22.0,10083,2072821146,FOR_SALE,Multi-family home for sale
"1050 S. Bonnie Brae St, Los Angeles, CA 90006",800000,13,5.0,4959,2094476557,FOR_SALE,House for sale
"1676 S Ardmore Ave, Los Angeles, CA 90006",780000,3,2.0,1273,20603386,FOR_SALE,Multi-family home for sale
"1914 W 41st St, Los Angeles, CA 90062",1199000,3,2.0,1572,20574492,FOR_SALE,House for sale
"3720 S Saint Andrews Pl, Los Angeles, CA 90018",700000,3,2.0,1002,20583624,FOR_SALE,House for sale
"4422 3rd Ave, Los Angeles, CA 90043",649900,2,2.0,1836,20569698,FOR_SALE,Foreclosure
"850 W Martin Luther King Jr Blvd, Los Angeles, CA 90037",1288000,8,4.0,3896,20571986,FOR_SALE,Multi-family home for sale
"2945 Van Buren Pl, Los Angeles, CA 90007",999000,9,5.0,5405,20592532,FOR_SALE,Multi-family home for sale
"2375 W 12th St, Los Angeles, CA 90006",2350000,10,11.0,12306,250334133,FOR_SALE,Multi-family home for sale
"967 W 47th St, Los Angeles, CA 90037",625000,4,3.0,2803,456350942,FOR_SALE,Multi-family home for sale
"3818 Crawford St, Los Angeles, CA 90011",945488,10,6.0,1254,20622280,FOR_SALE,Multi-family home for sale
"1130 Westchester Pl, Los Angeles, CA 90019",3695000,6,5.0,9735,82872705,FOR_SALE,House for sale
"1424 S New Hampshire Ave, Los Angeles, CA 90006",850000,3,2.0,1445,20603519,FOR_SALE,House for sale
"4125 S Figueroa St APT 212, Los Angeles, CA 90037",279000,1,1.0,538,145643058,FOR_SALE,Condo for sale
"3061 W 12th Pl UNIT 101, Los Angeles, CA 90006",499000,1,1.0,790,87792981,FOR_SALE,Condo for sale
"1617 W 24th St, Los Angeles, CA 90007",839000,5,5.0,2336,20592316,FOR_SALE,House for sale
"1220 W 27th St, Los Angeles, CA 90007",3795000,16,9.0,5108,20593379,FOR_SALE,Multi-family home for sale
"1259 W 36th Pl, Los Angeles, CA 90007",3315000,15,15.0,4931,20582563,FOR_SALE,Multi-family home for sale
"2057 S Oxford Ave, Los Angeles, CA 90018",1595000,6,3.0,3308,20603512,FOR_SALE,House for sale
"2102 W 24th St, Los Angeles, CA 90018",1899999,6,4.0,5036,333363520,FOR_SALE,House for sale
"1724 W 43rd St, Los Angeles, CA 90062",610000,3,1.0,1406,20573852,FOR_SALE,Foreclosure
"2347 W 29th Pl, Los Angeles, CA 90018",1250000,3,2.0,1663,20590997,FOR_SALE,House for sale
"2947 Dalton Ave, Los Angeles, CA 90018",1575000,6,6.0,2720,20591996,FOR_SALE,House for sale
"1311 Dewey Ave, Los Angeles, CA 90006",899000,4,2.0,2041,20603571,FOR_SALE,Multi-family home for sale
"3929 Brighton Ave, Los Angeles, CA 90062",1249000,14,8.0,2818,20581603,FOR_SALE,Multi-family home for sale
"3061 W 12th Pl UNIT 203, Los Angeles, CA 90006",630000,2,2.0,950,84634336,FOR_SALE,Condo for sale
"4125 S Figueroa St APT 101, Los Angeles, CA 90037",315000,2,1.0,722,145643035,FOR_SALE,Condo for sale
"3480 2nd Ave, Los Angeles, CA 90018",1349000,5,3.0,2521,20584028,FOR_SALE,House for sale
"1119 Albany St APT 225, Los Angeles, CA 90015",365000,1,1.0,650,20624659,FOR_SALE,Condo for sale
"1166 W 39th Pl, Los Angeles, CA 90037",1049000,5,2.0,2695,20582002,FOR_SALE,Multi-family home for sale
"1233 W 38th St, Los Angeles, CA 90037",800000,3,3.0,1666,20582176,FOR_SALE,House for sale
"4340 2nd Ave, Los Angeles, CA 90008",1399000,6,4.0,2528,20574633,FOR_SALE,House for sale
"4125 S Figueroa St APT 218, Los Angeles, CA 90037",299990,1,1.0,581,145643063,FOR_SALE,Condo for sale
"1153 S Kingsley Dr, Los Angeles, CA 90006",899000,2,1.0,1320,20605030,FOR_SALE,House for sale
"2320 W 25th St, Los Angeles, CA 90018",1599000,7,9.0,4996,20595180,FOR_SALE,House for sale
"4156 Halldale Ave, Los Angeles, CA 90062",780000,2,1.0,1516,20573553,FOR_SALE,House for sale
"17700 S Western Ave SPACE 123, Gardena, CA 90248",139000,2,2.0,880,136695843,FOR_SALE,Home for sale
"18901 Haas Ave, Torrance, CA 90504",778000,4,2.0,1850,20372822,FOR_SALE,House for sale
"1920 W 150th St, Gardena, CA 90249",828000,6,2.0,2740,20357339,FOR_SALE,House for sale
"1883 W 182nd St, Torrance, CA 90504",990000,3,2.0,1640,20376468,FOR_SALE,House for sale
"710 W 172nd St, Gardena, CA 90247",830000,3,2.0,1260,20988257,FOR_SALE,House for sale
"17700 S Western Ave SPC 174, Gardena, CA 90248",210000,2,2.0,960,2074488058,FOR_SALE,Home for sale
"1855 W 154th Pl, Gardena, CA 90249",775000,3,2.0,1796,20357653,FOR_SALE,House for sale
"17705 S Western Ave #53, Gardena, CA 90248",183000,3,2.0,990,2062082936,FOR_SALE,Home for sale
"18106 Coltman Ave, Carson, CA 90746",969000,4,3.0,1633,30795065,FOR_SALE,House for sale
"14835 Wadkins Ave, Gardena, CA 90249",924999,8,4.0,1476,20358271,FOR_SALE,Multi-family home for sale
"2040 W 154th St, Gardena, CA 90249",945000,4,2.0,1523,20357706,FOR_SALE,House for sale
"14919 S Normandie Ave APT 31, Gardena, CA 90247",365000,1,1.0,648,20980019,FOR_SALE,Multi-family home for sale
"2072 Redondo Beach Blvd, Torrance, CA 90504",975000,3,2.0,1692,20358662,FOR_SALE,House for sale
"15832 Apollo Pl, Gardena, CA 90249",775000,3,3.0,1751,20360053,FOR_SALE,Townhouse for sale
"15423 Van Ness Ave, Gardena, CA 90249",745888,2,1.0,796,20360490,FOR_SALE,House for sale
"18223 Milmore Ave, Carson, CA 90746",789000,3,2.0,1679,21260461,FOR_SALE,House for sale
"17700 S Western Ave SPACE 162, Gardena, CA 90248",160000,2,2.0,960,136695856,FOR_SALE,Home for sale
"14710 Parron Ave, Gardena, CA 90249",979000,3,2.0,1770,20357189,FOR_SALE,House for sale
"17330 Magnolia Way, Gardena, CA 90247",888000,3,3.0,1910,84634344,FOR_SALE,House for sale
"1935 W 154th Pl, Gardena, CA 90249",1195000,24,16.0,3000,20357643,FOR_SALE,Multi-family home for sale
"17705 N Western #92, Gardena, CA 90248",215000,3,2.0,1140,456345774,FOR_SALE,Home for sale
"1419 W 179th St UNIT 3, Gardena, CA 90248",569000,2,3.0,1182,20981265,FOR_SALE,Condo for sale
"17705 S Western Ave #39, Gardena, CA 90248",45000,1,1.0,750,2079960831,FOR_SALE,Home for sale
"17705 S Western Ave SPACE 47, Gardena, CA 90248",85000,4,1.0,900,457155657,FOR_SALE,Home for sale
"2018 W 147th St, Gardena, CA 90249",1099000,3,3.0,1520,20357192,FOR_SALE,House for sale
"1308 W 163rd St UNIT 1, Gardena, CA 90247",679000,3,3.0,1317,20983580,FOR_SALE,Townhouse for sale
"2007 W 180th Pl, Torrance, CA 90504",1600000,4,3.0,2335,20376327,FOR_SALE,House for sale
"15331 Jasmine Ln UNIT 105, Gardena, CA 90249",849000,4,4.0,1710,244501357,FOR_SALE,Condo for sale
"17024 S Western Ave SPC 36, Gardena, CA 90247",179599,2,2.0,840,244501413,FOR_SALE,Home for sale
"1119 Electric St, Gardena, CA 90248",865000,3,2.0,1516,20982973,FOR_SALE,House for sale
"17705 S Western Ave SPACE 88, Gardena, CA 90248",268800,3,2.0,1248,440487470,FOR_SALE,Home for sale
"15804 Dalton Ave, Gardena, CA 90247",977700,4,3.0,2147,446225880,FOR_SALE,House for sale
"13713 S Vermont Ave SPACE 2, Gardena, CA 90247",20000,2,1.0,,449360282,FOR_SALE,Home for sale
"15839 Apollo Pl, Gardena, CA 90249",723800,3,3.0,1254,20360047,FOR_SALE,Condo for sale
"16949 S Western Ave SPACE 29B, Gardena, CA 90247",149900,2,1.0,540,2056537426,FOR_SALE,Home for sale
"16949 S Western Ave SPACE 22A, Gardena, CA 90247",160000,2,2.0,0,453031538,FOR_SALE,Home for sale
"2025 Artesia Blvd APT G, Torrance, CA 90504",670000,2,2.0,1125,20375074,FOR_SALE,Townhouse for sale
"17700 S Western Ave SPACE 114, Gardena, CA 90248",219900,2,2.0,960,136695839,FOR_SALE,Home for sale
"17002 S Catalina Ave, Gardena, CA 90247",1095000,5,3.0,1633,20982908,FOR_SALE,House for sale
"17700 S Western Ave SPACE 190, Gardena, CA 90248",124000,2,2.0,960,136695867,FOR_SALE,Home for sale
"14919 S Normandie Ave APT 18, Gardena, CA 90247",449000,2,1.0,936,20980006,FOR_SALE,Condo for sale
"13709 Spinning Ave, Gardena, CA 90249",749000,3,2.0,1371,20355017,FOR_SALE,House for sale
"1529 W 96th St, Los Angeles, CA 90047",440000,2,1.0,1084,20961697,FOR_SALE,House for sale
"204 E 121st St, Los Angeles, CA 90061",850000,5,4.0,2964,302797385,FOR_SALE,House for sale
"11926 Olive Glen Ln, Los Angeles, CA 90047",765000,4,3.0,1871,121442450,FOR_SALE,Townhouse for sale
"12018 Millennium Park Ct, Hawthorne, CA 90250",949000,3,3.0,2133,123517384,FOR_SALE,Townhouse for sale
"1445 W 110th Pl, Los Angeles, CA 90047",625000,3,2.0,1456,20974026,FOR_SALE,House for sale
"10517 S Normandie Ave, Los Angeles, CA 90044",589000,3,2.0,735,20964452,FOR_SALE,House for sale
"10527 S Wilton Pl, Los Angeles, CA 90047",849900,4,3.0,1702,20964028,FOR_SALE,House for sale
"1546 W 105th St, Los Angeles, CA 90047",590500,3,2.0,1575,20964424,FOR_SALE,House for sale
"11139 S Manhattan Pl, Los Angeles, CA 90047",899999,4,2.0,1873,20974513,FOR_SALE,House for sale
"418 W 101st St, Los Angeles, CA 90003",549000,5,2.0,1484,20961450,FOR_SALE,House for sale
"14053 Spurlock Ln #3, Gardena, CA 90247",735000,3,4.0,1830,440482986,FOR_SALE,Townhouse for sale
"1050 W 96th St, Los Angeles, CA 90044",599900,3,1.0,1279,20962564,FOR_SALE,House for sale
"14426 S Berendo Ave, Gardena, CA 90247",974900,4,2.0,2187,20984762,FOR_SALE,House for sale
"1722 W 120th St, Los Angeles, CA 90047",520000,3,2.0,1435,20978954,FOR_SALE,House for sale
"227 E 138th St, Los Angeles, CA 90061",739000,3,2.0,1409,20989977,FOR_SALE,House for sale
"9504 S Main St, Los Angeles, CA 90003",399000,1,1.0,720,20959578,FOR_SALE,House for sale
"747 W 99th St, Los Angeles, CA 90044",650000,3,2.0,1274,20960792,FOR_SALE,House for sale
"1650 W 107th St, Los Angeles, CA 90047",799999,3,3.0,1369,20973323,FOR_SALE,House for sale
"1346 W Century Blvd, Los Angeles, CA 90044",499000,2,1.0,880,20964648,FOR_SALE,House for sale
"1609 W 107th St, Los Angeles, CA 90047",650000,6,6.0,1794,20964349,FOR_SALE,Multi-family home for sale
"1616 W 108th St, Los Angeles, CA 90047",624900,3,1.0,1262,20973400,FOR_SALE,House for sale
"211 E 119th St, Los Angeles, CA 90061",760000,5,4.0,1984,20975617,FOR_SALE,Multi-family home for sale
"9806 S Van Ness Ave, Los Angeles, CA 90047",990000,3,2.0,1747,20963362,FOR_SALE,House for sale
"1819 W 129th St, Gardena, CA 90249",921999,4,2.0,2006,20356511,FOR_SALE,House for sale
"10317 S Denker Ave, Los Angeles, CA 90047",925000,5,4.0,2418,20964183,FOR_SALE,Multi-family home for sale
"547 W 106th St, Los Angeles, CA 90044",799999,3,2.0,2000,20965761,FOR_SALE,House for sale
"13713 S Vermont Ave SPACE 20, Gardena, CA 90247",9500,1,1.0,0,452673244,FOR_SALE,Home for sale
"820 W 98th St, Los Angeles, CA 90044",560000,2,1.0,876,20960781,FOR_SALE,House for sale
"12309 Arbor Pl, Los Angeles, CA 90044",975000,3,2.0,1506,20985842,FOR_SALE,House for sale
"1417 Turin Ln, Los Angeles, CA 90047",785000,3,3.0,1716,306412510,FOR_SALE,House for sale
"1236 Cottage Pl, Gardena, CA 90247",819000,3,4.0,2252,67146663,FOR_SALE,Townhouse for sale
"1736 W 144th St, Gardena, CA 90247",1350000,6,4.0,2016,20979045,FOR_SALE,Multi-family home for sale
"12219 S Main St, Los Angeles, CA 90061",815000,4,3.0,2262,20990607,FOR_SALE,House for sale
"637 W 105th St, Los Angeles, CA 90044",734999,4,2.0,1384,20965552,FOR_SALE,House for sale
"1448 Azalea Cir, Gardena, CA 90247",810000,3,3.0,1421,444144924,FOR_SALE,Townhouse for sale
"11028 Spinning Ave, Inglewood, CA 90303",850000,3,2.0,1630,20341968,FOR_SALE,House for sale
"10955 S Spring St, Los Angeles, CA 90061",559900,2,2.0,700,20971794,FOR_SALE,House for sale
"1617 W 125th St, Los Angeles, CA 90047",849900,4,3.0,2489,20978698,FOR_SALE,House for sale
"1258 W 121st St, Los Angeles, CA 90044",735000,4,2.0,2114,20977977,FOR_SALE,House for sale
"126 E 118th Pl, Los Angeles, CA 90061",629999,3,2.0,1718,20975638,FOR_SALE,House for sale
"1449 W 81st St, Los Angeles, CA 90047",699900,3,1.0,1156,20948021,FOR_SALE,House for sale
"1922 W 78th Pl, Los Angeles, CA 90047",758000,2,2.0,1377,20937754,FOR_SALE,House for sale
"151 E 54th St, Los Angeles, CA 90011",649000,8,6.0,1525,20612636,FOR_SALE,Multi-family home for sale
"1818 W 79th St, Los Angeles, CA 90047",824999,3,2.0,1657,20948601,FOR_SALE,House for sale
"5600 S Manhattan Pl, Los Angeles, CA 90062",790000,4,2.0,1860,20563565,FOR_SALE,Multi-family home for sale
"1445 W 55th St, Los Angeles, CA 90062",599900,3,2.0,1087,20562459,FOR_SALE,House for sale
"328 W 88th Pl, Los Angeles, CA 90003",499115,2,1.0,1024,20952064,FOR_SALE,House for sale
"2027 W 70th St, Los Angeles, CA 90047",690000,3,2.0,1425,20936975,FOR_SALE,House for sale
"8110 S Halldale Ave, Los Angeles, CA 90047",550000,2,1.0,960,20948162,FOR_SALE,House for sale
"243 E 68th St, Los Angeles, CA 90003",780000,10,6.0,1964,20933081,FOR_SALE,Multi-family home for sale
"244-246 W 66th St, Los Angeles, CA 90003",499999,6,3.0,1860,440808859,FOR_SALE,Multi-family home for sale
"231 W 88th St, Los Angeles, CA 90003",550000,4,3.0,1907,20951952,FOR_SALE,Multi-family home for sale
"127 E 81st St, Los Angeles, CA 90003",779000,8,4.0,1534,20945192,FOR_SALE,Multi-family home for sale
"8229 S Mariposa Ave, Los Angeles, CA 90044",799000,3,2.0,1254,20947208,FOR_SALE,House for sale
"7319 La Salle Ave, Los Angeles, CA 90047",779000,3,2.0,1650,20937846,FOR_SALE,House for sale
"1638 W 51st St, Los Angeles, CA 90062",599900,2,1.0,1000,20562191,FOR_SALE,Foreclosure
"5171 S Wilton Pl, Los Angeles, CA 90062",769000,4,2.0,1080,20569281,FOR_SALE,House for sale
"1331 W Manchester Ave, Los Angeles, CA 90044",480000,2,1.0,1030,20947088,FOR_SALE,House for sale
"8204 S Harvard Blvd, Los Angeles, CA 90047",500000,4,3.0,2374,20948233,FOR_SALE,Multi-family home for sale
"1053 W Gage Ave, Los Angeles, CA 90044",527999,4,2.0,1210,20928431,FOR_SALE,House for sale
"2000 W 68th St, Los Angeles, CA 90047",599000,3,2.0,1537,20936858,FOR_SALE,House for sale
"1523 W 59th St, Los Angeles, CA 90047",622999,2,2.0,644,20927060,FOR_SALE,House for sale
"1438 W 69th St, Los Angeles, CA 90047",754500,4,2.0,1317,20935994,FOR_SALE,House for sale
"315 W 63rd Pl, Los Angeles, CA 90003",429000,3,1.0,684,20929491,FOR_SALE,House for sale
"1021 W 48th St, Los Angeles, CA 90037",749000,7,4.0,2096,20571157,FOR_SALE,House for sale
"5868 Estrella Ave, Los Angeles, CA 90044",659000,10,8.0,1713,20929334,FOR_SALE,Multi-family home for sale
"1619 W 68th St, Los Angeles, CA 90047",505000,2,1.0,735,20935845,FOR_SALE,House for sale
"1728 W 81st St, Los Angeles, CA 90047",755000,3,2.0,1770,20948095,FOR_SALE,House for sale
"1257 W 87th St, Los Angeles, CA 90044",620000,4,4.0,1200,20955805,FOR_SALE,Multi-family home for sale
"1802 W 49th St, Los Angeles, CA 90062",699000,6,3.0,2484,20568923,FOR_SALE,House for sale
"8943 S Hobart Blvd, Los Angeles, CA 90047",619777,2,1.0,1109,20950621,FOR_SALE,House for sale
"1912 W 76th St, Los Angeles, CA 90047",740000,3,2.0,1761,20937456,FOR_SALE,House for sale
"2228 W 78th St, Inglewood, CA 90305",999999,3,2.0,1793,20328814,FOR_SALE,House for sale
"1838 W 88th Pl, Los Angeles, CA 90047",849000,3,2.0,1482,20949604,FOR_SALE,House for sale
"1849 W 66th St, Los Angeles, CA 90047",755000,3,2.0,1316,20936553,FOR_SALE,Foreclosure
"6735 Arlington Ave, Los Angeles, CA 90043",777000,3,2.0,1200,20328083,FOR_SALE,House for sale
"1412 W 89th St, Los Angeles, CA 90047",759000,3,3.0,1738,20950460,FOR_SALE,House for sale
"1212 W 92nd St, Los Angeles, CA 90044",785000,3,3.0,1690,20962250,FOR_SALE,House for sale
"1257 W 60th Pl, Los Angeles, CA 90044",835000,4,3.0,2635,20928123,FOR_SALE,House for sale
"6030 S Wilton Pl, Los Angeles, CA 90047",599000,2,1.0,744,20926917,FOR_SALE,House for sale
"614 W 90th St, Los Angeles, CA 90044",690000,2,1.0,1424,20950832,FOR_SALE,House for sale
"1633 Del Amo Blvd, Torrance, CA 90501",750000,3,2.0,1357,21268419,FOR_SALE,Multi-family home for sale
"1054 Park Circle Dr, Torrance, CA 90502",785000,4,3.0,1780,21288055,FOR_SALE,Townhouse for sale
"20553 S Vermont Ave UNIT 1, Torrance, CA 90502",540000,2,2.0,968,21268064,FOR_SALE,Condo for sale
"21034 Bolsa St, Carson, CA 90745",825000,4,2.0,1512,21258456,FOR_SALE,House for sale
"1551 Del Amo Blvd, Torrance, CA 90501",868000,6,4.0,1330,21268672,FOR_SALE,Multi-family home for sale
